game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
2026_16_TB_ATL,2026,REG,16,2026-12-27,Sunday,13:00,TB,NA,ATL,NA,Home,NA,NA,NA,2026122700,NA,NA,202612270atl,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,fieldturf,NA,NA,NA,NA,NA,NA,Todd Bowles,Raheem Morris,NA,ATL97,Mercedes-Benz Stadium
2026_16_CLE_BAL,2026,REG,16,2026-12-27,Sunday,13:00,CLE,NA,BAL,NA,Home,NA,NA,NA,2026122700,NA,NA,202612270rav,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Todd Monken,Jesse Minter,NA,BAL00,M&T Bank Stadium
2026_16_CIN_IND,2026,REG,16,2026-12-27,Sunday,13:00,CIN,NA,IND,NA,Home,NA,NA,NA,2026122701,NA,NA,202612270clt,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,fieldturf,NA,NA,NA,NA,NA,NA,Zac Taylor,Shane Steichen,NA,IND00,Lucas Oil Stadium
2026_16_LAC_MIA,2026,REG,16,2026-12-27,Sunday,13:00,LAC,NA,MIA,NA,Home,NA,NA,NA,2026122701,NA,NA,202612270mia,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Jim Harbaugh,Jeff Hafley,NA,MIA00,Hard Rock Stadium
2026_16_WAS_MIN,2026,REG,16,2026-12-27,Sunday,13:00,WAS,NA,MIN,NA,Home,NA,NA,NA,2026122702,NA,NA,202612270min,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,sportturf,NA,NA,NA,NA,NA,NA,Dan Quinn,Kevin O'Connell,NA,MIN01,U.S. Bank Stadium
2026_16_ARI_NO,2026,REG,16,2026-12-27,Sunday,13:00,ARI,NA,NO,NA,Home,NA,NA,NA,2026122702,NA,NA,202612270nor,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,sportturf,NA,NA,NA,NA,NA,NA,Jonathan Gannon,Kellen Moore,NA,NOR00,Caesars Superdome
2026_16_NE_NYJ,2026,REG,16,2026-12-27,Sunday,13:00,NE,NA,NYJ,NA,Home,NA,NA,NA,2026122703,NA,NA,202612270nyj,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Mike Vrabel,Aaron Glenn,NA,NYC01,MetLife Stadium
2026_16_CAR_PIT,2026,REG,16,2026-12-27,Sunday,13:00,CAR,NA,PIT,NA,Home,NA,NA,NA,2026122703,NA,NA,202612270pit,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Dave Canales,Mike McCarthy,NA,PIT00,Acrisure Stadium
2026_16_TEN_LV,2026,REG,16,2026-12-27,Sunday,16:05,TEN,NA,LV,NA,Home,NA,NA,NA,2026122704,NA,NA,202612270rai,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,grass,NA,NA,NA,NA,NA,NA,Robert Saleh,Klint Kubliak,NA,VEG00,Allegiant Stadium
2026_16_SF_KC,2026,REG,16,2026-12-27,Sunday,16:25,SF,NA,KC,NA,Home,NA,NA,NA,2026122705,NA,NA,202612270kan,NA,NA,NA,10,6,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Kyle Shanahan,Andy Reid,NA,KAN00,GEHA Field at Arrowhead Stadium
2026_16_JAX_DAL,2026,REG,16,2026-12-27,Sunday,20:20,JAX,NA,DAL,NA,Home,NA,NA,NA,2026122706,NA,NA,202612270dal,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,matrixturf,NA,NA,NA,NA,NA,NA,Liam Coen,Brian Schottenheimer,NA,DAL00,AT&T Stadium
2026_16_NYG_DET,2026,REG,16,2026-12-28,Monday,20:15,NYG,NA,DET,NA,Home,NA,NA,NA,2026122800,NA,NA,202612280det,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,fieldturf,NA,NA,NA,NA,NA,NA,John Harbaugh,Dan Campbell,NA,DET00,Ford Field
2026_17_BAL_CIN,2026,REG,17,2026-12-31,Thursday,20:15,BAL,NA,CIN,NA,Home,NA,NA,NA,2026123100,NA,NA,202612310cin,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Jesse Minter,Zac Taylor,NA,CIN00,Paycor Stadium
2026_17_NO_ATL,2026,REG,17,2027-01-03,Sunday,13:00,NO,NA,ATL,NA,Home,NA,NA,NA,2027010300,NA,NA,202701030atl,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,fieldturf,NA,NA,NA,NA,NA,NA,Kellen Moore,Raheem Morris,NA,ATL97,Mercedes-Benz Stadium
2026_17_SEA_CAR,2026,REG,17,2027-01-03,Sunday,13:00,SEA,NA,CAR,NA,Home,NA,NA,NA,2027010301,NA,NA,202701030car,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike Macdonald,Dave Canales,NA,CAR00,Bank of America Stadium
2026_17_IND_CLE,2026,REG,17,2027-01-03,Sunday,13:00,IND,NA,CLE,NA,Home,NA,NA,NA,2027010302,NA,NA,202701030cle,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Shane Steichen,Todd Monken,NA,CLE00,Huntington Bank Field
2026_17_NYG_DAL,2026,REG,17,2027-01-03,Sunday,13:00,NYG,NA,DAL,NA,Home,NA,NA,NA,2027010303,NA,NA,202701030dal,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,matrixturf,NA,NA,NA,NA,NA,NA,John Harbaugh,Brian Schottenheimer,NA,DAL00,AT&T Stadium
2026_17_WAS_JAX,2026,REG,17,2027-01-03,Sunday,13:00,WAS,NA,JAX,NA,Home,NA,NA,NA,2027010300,NA,NA,202701030jax,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Dan Quinn,Liam Coen,NA,JAX00,EverBank Stadium
2026_17_KC_LAC,2026,REG,17,2027-01-03,Sunday,13:00,KC,NA,LAC,NA,Home,NA,NA,NA,2027010301,NA,NA,202701030sdg,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,matrixturf,NA,NA,NA,NA,NA,NA,Andy Reid,Jim Harbaugh,NA,LAX01,SoFi Stadium
2026_17_BUF_MIA,2026,REG,17,2027-01-03,Sunday,13:00,BUF,NA,MIA,NA,Home,NA,NA,NA,2027010304,NA,NA,202701030mia,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Sean McDermott,Jeff Hafley,NA,MIA00,Hard Rock Stadium
2026_17_DEN_NE,2026,REG,17,2027-01-03,Sunday,13:00,DEN,NA,NE,NA,Home,NA,NA,NA,2027010302,NA,NA,202701030nwe,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Sean Payton,Mike Vrabel,NA,BOS00,Gillette Stadium
2026_17_MIN_NYJ,2026,REG,17,2027-01-03,Sunday,13:00,MIN,NA,NYJ,NA,Home,NA,NA,NA,2027010305,NA,NA,202701030nyj,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Kevin O'Connell,Aaron Glenn,NA,NYC01,MetLife Stadium
2026_17_LA_TB,2026,REG,17,2027-01-03,Sunday,13:00,LA,NA,TB,NA,Home,NA,NA,NA,2027010303,NA,NA,202701030tam,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Sean McVay,Todd Bowles,NA,TAM00,Raymond James Stadium
2026_17_PIT_TEN,2026,REG,17,2027-01-03,Sunday,13:00,PIT,NA,TEN,NA,Home,NA,NA,NA,2027010306,NA,NA,202701030oti,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike McCarthy,Robert Saleh,NA,NAS00,Nissan Stadium
2026_17_LV_ARI,2026,REG,17,2027-01-03,Sunday,16:05,LV,NA,ARI,NA,Home,NA,NA,NA,2027010307,NA,NA,202701030crd,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,grass,NA,NA,NA,NA,NA,NA,Klint Kubliak,Jonathan Gannon,NA,PHO00,State Farm Stadium
2026_17_DET_CHI,2026,REG,17,2027-01-03,Sunday,16:25,DET,NA,CHI,NA,Home,NA,NA,NA,2027010308,NA,NA,202701030chi,NA,NA,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Dan Campbell,Ben Johnson,NA,CHI98,Soldier Field
2026_17_PHI_SF,2026,REG,17,2027-01-03,Sunday,20:20,PHI,NA,SF,NA,Home,NA,NA,NA,2027010309,NA,NA,202701030sfo,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Nick Sirianni,Kyle Shanahan,NA,SFO01,Levi's Stadium
2026_17_HOU_GB,2026,REG,17,2027-01-04,Monday,20:15,HOU,NA,GB,NA,Home,NA,NA,NA,2027010400,NA,NA,202701040gnb,NA,NA,NA,11,10,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,DeMeco Ryans,Matt LaFleur,NA,GNB00,Lambeau Field
2026_18_SF_ARI,2026,REG,18,2027-01-10,Sunday,13:00,SF,NA,ARI,NA,Home,NA,NA,NA,2027011000,NA,NA,202701100crd,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,grass,NA,NA,NA,NA,NA,NA,Kyle Shanahan,Jonathan Gannon,NA,PHO00,State Farm Stadium
2026_18_PIT_BAL,2026,REG,18,2027-01-10,Sunday,13:00,PIT,NA,BAL,NA,Home,NA,NA,NA,2027011001,NA,NA,202701100rav,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike McCarthy,Jesse Minter,NA,BAL00,M&T Bank Stadium
2026_18_NYJ_BUF,2026,REG,18,2027-01-10,Sunday,13:00,NYJ,NA,BUF,NA,Home,NA,NA,NA,2027011002,NA,NA,202701100buf,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,a_turf,NA,NA,NA,NA,NA,NA,Aaron Glenn,Sean McDermott,NA,BUF00,Highmark Stadium
2026_18_ATL_CAR,2026,REG,18,2027-01-10,Sunday,13:00,ATL,NA,CAR,NA,Home,NA,NA,NA,2027011003,NA,NA,202701100car,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Raheem Morris,Dave Canales,NA,CAR00,Bank of America Stadium
2026_18_CLE_CIN,2026,REG,18,2027-01-10,Sunday,13:00,CLE,NA,CIN,NA,Home,NA,NA,NA,2027011004,NA,NA,202701100cin,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Todd Monken,Zac Taylor,NA,CIN00,Paycor Stadium
2026_18_LAC_DEN,2026,REG,18,2027-01-10,Sunday,13:00,LAC,NA,DEN,NA,Home,NA,NA,NA,2027011005,NA,NA,202701100den,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Jim Harbaugh,Sean Payton,NA,DEN00,Empower Field at Mile High
2026_18_DET_GB,2026,REG,18,2027-01-10,Sunday,13:00,DET,NA,GB,NA,Home,NA,NA,NA,2027011006,NA,NA,202701100gnb,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Dan Campbell,Matt LaFleur,NA,GNB00,Lambeau Field
2026_18_TEN_HOU,2026,REG,18,2027-01-10,Sunday,13:00,TEN,NA,HOU,NA,Home,NA,NA,NA,2027011007,NA,NA,202701100htx,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,astroturf,NA,NA,NA,NA,NA,NA,Robert Saleh,DeMeco Ryans,NA,HOU00,Reliant Stadium
2026_18_JAX_IND,2026,REG,18,2027-01-10,Sunday,13:00,JAX,NA,IND,NA,Home,NA,NA,NA,2027011008,NA,NA,202701100clt,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,fieldturf,NA,NA,NA,NA,NA,NA,Liam Coen,Shane Steichen,NA,IND00,Lucas Oil Stadium
2026_18_LV_KC,2026,REG,18,2027-01-10,Sunday,13:00,LV,NA,KC,NA,Home,NA,NA,NA,2027011009,NA,NA,202701100kan,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Klint Kubliak,Andy Reid,NA,KAN00,GEHA Field at Arrowhead Stadium
2026_18_SEA_LA,2026,REG,18,2027-01-10,Sunday,13:00,SEA,NA,LA,NA,Home,NA,NA,NA,2027011010,NA,NA,202701100ram,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,matrixturf,NA,NA,NA,NA,NA,NA,Mike Macdonald,Sean McVay,NA,LAX01,SoFi Stadium
2026_18_CHI_MIN,2026,REG,18,2027-01-10,Sunday,13:00,CHI,NA,MIN,NA,Home,NA,NA,NA,2027011011,NA,NA,202701100min,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,sportturf,NA,NA,NA,NA,NA,NA,Ben Johnson,Kevin O'Connell,NA,MIN01,U.S. Bank Stadium
2026_18_MIA_NE,2026,REG,18,2027-01-10,Sunday,13:00,MIA,NA,NE,NA,Home,NA,NA,NA,2027011012,NA,NA,202701100nwe,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Jeff Hafley,Mike Vrabel,NA,BOS00,Gillette Stadium
2026_18_TB_NO,2026,REG,18,2027-01-10,Sunday,13:00,TB,NA,NO,NA,Home,NA,NA,NA,2027011013,NA,NA,202701100nor,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,sportturf,NA,NA,NA,NA,NA,NA,Todd Bowles,Kellen Moore,NA,NOR00,Caesars Superdome
2026_18_PHI_NYG,2026,REG,18,2027-01-10,Sunday,13:00,PHI,NA,NYG,NA,Home,NA,NA,NA,2027011014,NA,NA,202701100nyg,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Nick Sirianni,John Harbaugh,NA,NYC01,MetLife Stadium
2026_18_DAL_WAS,2026,REG,18,2027-01-10,Sunday,13:00,DAL,NA,WAS,NA,Home,NA,NA,NA,2027011015,NA,NA,202701100was,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Brian Schottenheimer,Dan Quinn,NA,WAS00,Northwest Stadium
